Purchasing Document,Company Code,Purch. Doc. Category,Purchasing Doc. Type,Control indicator,Deletion indicator,Status,Created on,Created by,Last Changed,Item Number Interval,Last Item,Vendor,Language Key,Payment terms,Payment in,Payment in,Payment in,Disc.percent 1,Disc.percent 2,Purch. organization,Purchasing Group,Currency,Exchange Rate,Fixed Exchange Rate,Document Date,Validity Per. Start,Validity Period End,Application Close,Quotation Deadline,Binding Period,Warr. Date,Bid invitation,Quotation,Quotation Date,Your Reference,Salesperson,Telephone,Goods Supplier,Customer,Outline agreement,Field Not Used,Complete Delivery,GR Message,Supplying Plant,Receiving Supplier,Incoterms,Incoterms (Part 2),Targ.Val. (Hdr),Distribution Type,Collective Number,Doc. Condition No.,Procedure,Update Group (stats),Invoicing Party,Number of Foreign Trade Data,Our Reference,Logical System,Subitem Interval,Time-dep. conditions,Release group,Release Strategy,Release indicator,Release State,Subject to release,Cntry for Tax Return,Rel. documentation,Address Number,Country Sls Tax No.,VAT Registration No.,Reason for Canc.,Document number,Corr. misc. provis.,Incomplete,Purchasing doc. processing state,Total val. upon release,Version,SCMPROC,Reason Code,Category of Incompleteness,Retention,Retention in Percent,Down Payment,Down Payt Percentage,Down Payment Amount,Due Date for Down Payment,Process ID No.,Part of a Contract Hierarchy,Threshold Value for Exchange Rates,Legal Contract Number,Contract Name,Release Date of Contract,Shipping Type,Handover Location,Shipping Conditions,Incoterms Version,Incoterms Location 1,Incoterms Location 2,Currency,relevant for Intrastat,exclude from Intrastat,Quotation Start Date,Follow-On Document Category,Follow-On Document Type,Ext. Include,ID of External Reference System,External Reference ID,Timestamp for Revision of External Calls,Business Purpose Completed,Document is aged,GUID 32,Counter,Relocation ID,Relocation Step ID,Logical system,Transaction Number,Item Group,Last VAS Item Number,Ord. Sch. Fields Changed Manually,Reference UUID of Transportation Mgmt,Annexing Package key,Annexing Package Extend,Base Date,Annexing Date Type,Annexing start date,deviation percentage,Annexed indicator,Limit date,Char20,New base date,Accountant general method,Do not allow negative annexing,Purch. organization,Known Index Indicator,S1POSTAT Check,Interest indicator,Snapshot Status,Procedure number,Adjustment/contest,Contract Type,Legal competence,Miscellaneous,Despatch,Date,Job,Assessment,Date,Job,Contract,Document Category,Same Delivery Date,Same Plant,Firm Deal Indicator,Take Account of Purch. Group,Take Account of Plnt,Take Account of Contract,Take Account of Item Categ.,Take Account of Fixed-Date Purchases,Consider Budget,Take Account of Alloc. Table Relevance,Take Account of Dlvy Period,Take Account of Delivery Date,Include Vendor Subrange,OTB Check Level,OTB Condition Type,Budget Number,Required Budget,OTB Currency,Reserved Budget,Special Release Budget,OTB Reason Profile for Special Release,Budget Type,OTB Check Status,Reason OTB Status,Type of OTB Check,OTB-Relevant Contract,Indicator Level for Contracts,Distrib. Using Target Value or Item Data
4500000168,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:18,1,9,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000422,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000169,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:18,1,10,USSU-VSF05,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000423,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000170,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:19,1,10,USSU-VSF06,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000424,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000171,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:19,1,10,USSU-VSF07,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000425,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000172,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:19,1,7,USSU-VSF08,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000426,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000173,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:19,1,7,USSU-VSF08,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000427,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000174,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:19,1,7,USSU-VSF06,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000428,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000175,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:19,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000429,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000176,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:19,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000430,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000177,1710,F,NB,,,9,10/8/2018,BPINST,10/8/2018 18:19,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/8/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000431,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000178,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:30,1,9,USSU-VSF04,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000432,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000179,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:30,1,9,USSU-VSF02,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000433,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000180,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:30,1,9,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000434,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000181,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:30,1,10,USSU-VSF05,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000435,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000182,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:30,1,10,USSU-VSF06,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000436,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000183,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:30,1,10,USSU-VSF07,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000437,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000184,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:30,1,7,USSU-VSF08,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000438,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000185,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:30,1,7,USSU-VSF08,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000439,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000186,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:31,1,7,USSU-VSF06,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000440,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000187,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:31,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000441,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000188,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:31,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000442,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000189,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:31,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000443,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000190,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:36,1,9,USSU-VSF04,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000444,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000191,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:36,1,9,USSU-VSF02,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000445,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000192,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:36,1,9,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000446,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000193,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:36,1,10,USSU-VSF05,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000447,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000194,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:36,1,10,USSU-VSF06,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000448,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000195,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:37,1,10,USSU-VSF07,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000449,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000196,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:37,1,7,USSU-VSF08,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000450,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000197,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:37,1,7,USSU-VSF08,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000451,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000198,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:37,1,7,USSU-VSF06,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000452,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000199,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:37,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000453,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000200,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:37,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000454,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000201,1710,F,NB,,,9,10/9/2018,BPINST,10/9/2018 23:37,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000455,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000202,1710,F,NB,,,9,10/16/2018,S4H_MM,10/16/2018 9:50,10,30,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/16/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000460,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000203,1710,F,NB,,,9,10/17/2018,S4H_PP,10/17/2018 5:36,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/17/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000465,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000204,1710,F,NB,,,9,10/17/2018,S4H_MM,10/17/2018 6:13,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/17/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000466,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000205,1710,F,NB,,,9,10/17/2018,S4H_MM,10/17/2018 6:14,10,20,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/17/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000467,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000206,1710,F,NB,,,9,10/17/2018,S4H_MM,10/17/2018 6:20,10,30,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/17/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000468,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000207,1710,F,NB,,,9,10/17/2018,S4H_MM,10/17/2018 6:21,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/17/2018,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000469,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
