Purchasing Document,Item,Seq. No. of Account Assgt,Trans./event type,Material Doc. Year,Material Document,Material Doc.Item,PO History Category,Movement type,Posting Date,Quantity,Quantity in OPUn,Amt.in Loc.Cur.,Amount,Currency,GR/IR clearing value in local currency,GR Blck.Stock in OUn,GR blocked stck.OPUn,Debit/Credit ind,Valuation Type,Delivery Completed,Reference,Fisc. Year Ref. Doc.,Reference Document,Reference Doc. Item,Reason for Movement,Entry Date,Time of Entry,Invoice Value,Compliance with Shipping Instr.,Invoice Value in FC,Material,Plant,RevGR despite IR,Sequential Number,Doc. Condition No.,Tax Code,Del. Note Quantity,Delivery Note Unit,Material,GR/IR clearing value in FC,Local currency,Quantity,Batch,Document Date,Calcn of value open,Unplanned Acct Assgmt: Inv. Verification,Created by,Service,Package Number,Service line,Seq. No. of PO Acc. Assignment,SRV Returns Indicator,GR/IR clearing value in FC,FC invoice amount,SAP Release,Quantity,Quantity in OPUn,Amt.in Loc.Cur.,Amount,Val. GR Blocked Stock in OUn,Valuated GR Blocked Stock in OPUn,Origin Acceptance,GR/IR clearing value in local currency,Exch. Rate Diff. Amt,Retention in Document Currency,Retention in Company Code Currency,Posted Retention in Document Currency,Posted Security Retention in CC Crcy,Multiple Account Assignment,Exchange Rate,Origin of an Invoice Item,Delivery,Item,Stock Segment,Data Filter Value for Data Aging,SES Unit of Measure,Logical System,SLQUpd.,Quantity in Parallel Unit of Measure,GR Blocked Stock in Base/Parallel UoM,Parallel Unit of Measure Type,GR Blkd Stk in Basis or Parallel UoM,Die complete flag,Season Year,Season,Collection,Theme,Quantity,Characteristic Value 1,Characteristic Value 2,Characteristic Value 3
4500001684,1,0,1,2020,5000001317,1,E,101,6/29/2020,85.000,85.000,"59,616.45","59,616.45",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:00:42 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,85.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001685,1,0,1,2020,5000001318,1,E,101,6/29/2020,105.000,105.000,"15,316.35","15,316.35",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:00:46 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,105.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001686,1,0,1,2020,5000001319,1,E,101,6/29/2020,22.000,22.000,"14,719.76","14,719.76",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:00:50 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,22.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001687,1,0,1,2020,5000001320,1,E,101,6/29/2020,237.000,237.000,"49,376.58","49,376.58",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:00:55 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,237.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001688,1,0,1,2020,5000001321,1,E,101,6/29/2020,176.000,176.000,"20,137.92","20,137.92",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:00:59 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,176.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001689,1,0,1,2020,5000001322,1,E,101,6/29/2020,274.000,274.000,"91,855.76","91,855.76",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:01:02 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,274.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001690,1,0,1,2020,5000001323,1,E,101,6/29/2020,174.000,174.000,"33,021.72","33,021.72",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:01:06 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,174.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001691,1,0,1,2020,5000001324,1,E,101,6/29/2020,350.000,350.000,"35,980.00","35,980.00",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:01:10 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,350.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001692,1,0,1,2020,5000001325,1,E,101,6/29/2020,907.000,907.000,"37,060.02","37,060.02",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:01:13 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,907.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001693,1,0,1,2020,5000001326,1,E,101,6/29/2020,389.000,389.000,"26,479.23","26,479.23",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:01:16 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,389.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001694,1,0,1,2020,5000001327,1,E,101,6/29/2020,257.000,257.000,"22,302.46","22,302.46",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/29/2020,5:01:19 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,257.000,,6/29/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001695,1,0,1,2020,5000001328,1,E,101,6/30/2020,73.000,73.000,"126,303.87","126,303.87",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:00:32 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,73.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001696,1,0,1,2020,5000001329,1,E,101,6/30/2020,60.000,60.000,"42,082.20","42,082.20",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:00:42 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,60.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001697,1,0,1,2020,5000001330,1,E,101,6/30/2020,63.000,63.000,"9,189.81","9,189.81",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:00:46 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,63.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001698,1,0,1,2020,5000001331,1,E,101,6/30/2020,52.000,52.000,"34,792.16","34,792.16",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:00:50 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,52.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001699,1,0,1,2020,5000001332,1,E,101,6/30/2020,239.000,239.000,"49,793.26","49,793.26",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:00:55 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,239.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001700,1,0,1,2020,5000001333,1,E,101,6/30/2020,138.000,138.000,"15,789.96","15,789.96",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:00:59 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,138.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001701,1,0,1,2020,5000001334,1,E,101,6/30/2020,330.000,330.000,"110,629.20","110,629.20",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:01:03 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,330.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001702,1,0,1,2020,5000001335,1,E,101,6/30/2020,223.000,223.000,"42,320.94","42,320.94",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:01:06 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,223.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001703,1,0,1,2020,5000001336,1,E,101,6/30/2020,246.000,246.000,"25,288.80","25,288.80",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:01:10 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,246.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001704,1,0,1,2020,5000001337,1,E,101,6/30/2020,"1,454.000","1,454.000","59,410.44","59,410.44",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:01:14 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,"1,454.000",,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001705,1,0,1,2020,5000001338,1,E,101,6/30/2020,380.000,380.000,"25,866.60","25,866.60",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:01:17 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,380.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001706,1,0,1,2020,5000001339,1,E,101,6/30/2020,341.000,341.000,"29,591.98","29,591.98",USD,0.00,0.000,0.000,S,,X,,,,0,0,6/30/2020,5:01:19 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,341.000,,6/30/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001707,1,0,1,2020,5000001340,1,E,101,7/1/2020,93.000,93.000,"160,907.67","160,907.67",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:00:34 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,93.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001708,1,0,1,2020,5000001341,1,E,101,7/1/2020,91.000,91.000,"63,824.67","63,824.67",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:00:46 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,91.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001709,1,0,1,2020,5000001342,1,E,101,7/1/2020,85.000,85.000,"12,398.95","12,398.95",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:00:49 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,85.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001710,1,0,1,2020,5000001343,1,E,101,7/1/2020,89.000,89.000,"59,548.12","59,548.12",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:00:53 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,89.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001711,1,0,1,2020,5000001344,1,E,101,7/1/2020,92.000,92.000,"19,167.28","19,167.28",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:00:58 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,92.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001712,1,0,1,2020,5000001345,1,E,101,7/1/2020,89.000,89.000,"10,183.38","10,183.38",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:01:02 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,89.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001713,1,0,1,2020,5000001346,1,E,101,7/1/2020,88.000,88.000,"29,501.12","29,501.12",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:01:06 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,88.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001714,1,0,1,2020,5000001347,1,E,101,7/1/2020,84.000,84.000,"15,941.52","15,941.52",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:01:10 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,84.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001715,1,0,1,2020,5000001348,1,E,101,7/1/2020,84.000,84.000,"8,635.20","8,635.20",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:01:14 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,84.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001716,1,0,1,2020,5000001349,1,E,101,7/1/2020,89.000,89.000,"3,636.54","3,636.54",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:01:17 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,89.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001717,1,0,1,2020,5000001350,1,E,101,7/1/2020,88.000,88.000,"5,990.16","5,990.16",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:01:20 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,88.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001718,1,0,1,2020,5000001351,1,E,101,7/1/2020,87.000,87.000,"7,549.86","7,549.86",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/1/2020,5:01:23 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,87.000,,7/1/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001719,1,0,1,2020,5000001352,1,E,101,7/2/2020,52.000,52.000,"89,969.88","89,969.88",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:00:37 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,52.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001720,1,0,1,2020,5000001353,1,E,101,7/2/2020,69.000,69.000,"48,394.53","48,394.53",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:00:51 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,69.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001721,1,0,1,2020,5000001354,1,E,101,7/2/2020,154.000,154.000,"22,463.98","22,463.98",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:00:55 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,154.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001722,1,0,1,2020,5000001355,1,E,101,7/2/2020,76.000,76.000,"50,850.08","50,850.08",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:00:59 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,76.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001723,1,0,1,2020,5000001356,1,E,101,7/2/2020,301.000,301.000,"62,710.34","62,710.34",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:01:03 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,301.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001724,1,0,1,2020,5000001357,1,E,101,7/2/2020,172.000,172.000,"19,680.24","19,680.24",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:01:07 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,172.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001725,1,0,1,2020,5000001358,1,E,101,7/2/2020,250.000,250.000,"83,810.00","83,810.00",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:01:11 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,250.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001726,1,0,1,2020,5000001359,1,E,101,7/2/2020,154.000,154.000,"29,226.12","29,226.12",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:01:15 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,154.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001727,1,0,1,2020,5000001360,1,E,101,7/2/2020,196.000,196.000,"20,148.80","20,148.80",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:01:19 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,196.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001728,1,0,1,2020,5000001361,1,E,101,7/2/2020,"1,074.000","1,074.000","43,883.64","43,883.64",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:01:22 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,"1,074.000",,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001729,1,0,1,2020,5000001362,1,E,101,7/2/2020,"1,272.000","1,272.000","86,585.04","86,585.04",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:01:25 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,"1,272.000",,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001730,1,0,1,2020,5000001363,1,E,101,7/2/2020,563.000,563.000,"48,857.14","48,857.14",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/2/2020,5:01:28 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,563.000,,7/2/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001731,1,0,1,2020,5000001364,1,E,101,7/3/2020,41.000,41.000,"70,937.79","70,937.79",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:00:35 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,41.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001732,1,0,1,2020,5000001365,1,E,101,7/3/2020,119.000,119.000,"83,463.03","83,463.03",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:00:44 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,119.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001733,1,0,1,2020,5000001366,1,E,101,7/3/2020,66.000,66.000,"9,627.42","9,627.42",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:00:48 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,66.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
